SupplyPort 1	Current turn 1	Port pressure 55
Elapsed	Pressure	Flow rate	Modelled cm3 H2	
7.21	0.448752	327.4	2360.55
7.22	0.448752	327.4	2363.83
7.23	0.448752	327.4	2367.1
7.24	0.448752	327.4	2370.37
7.25	0.448752	327.4	2373.65
7.26	0.448752	327.4	2376.92
7.27	0.448752	327.4	2380.2
7.28	0.448752	327.4	2383.47
7.29	0.448752	327.4	2386.74
7.3	0.448752	327.4	2390.02
7.31	0.448752	327.4	2393.29
7.32	0.448752	327.4	2396.57
7.33	0.448752	327.4	2399.84
7.34	0.448752	327.4	2403.11
7.35	0.448752	327.4	2406.39
7.36	0.448752	327.4	2409.66
7.37	0.448752	327.4	2412.94
7.38	0.448752	327.4	2416.21
7.39	0.448752	327.4	2419.48
7.4	0.448752	327.4	2422.76
7.41	0.448752	327.4	2426.03
7.42	0.448752	327.4	2429.31
7.43	0.448752	327.4	2432.58
7.44	0.448752	327.4	2435.85
7.45	0.448752	327.4	2439.13
7.46	0.448752	327.4	2442.4
7.47	0.448752	327.4	2445.68
7.48	0.448752	327.4	2448.95
7.49	0.448752	327.4	2452.22
7.5	0.448752	327.4	2455.5
7.51	0.448752	327.4	2458.77
7.52	0.448752	327.4	2462.05
7.53	0.448752	327.4	2465.32
7.54	0.448752	327.4	2468.59
7.55	0.448752	327.4	2471.87
7.56	0.448752	327.4	2475.14
7.57	0.448752	327.4	2478.42
7.58	0.448752	327.4	2481.69
7.59	0.448752	327.4	2484.96
7.6	0.448752	327.4	2488.24
7.61	0.448752	327.4	2491.51
7.62	0.448752	327.4	2494.79
7.63	0.448752	327.4	2498.06
7.64	0.448752	327.4	2501.33
7.65	0.448752	327.4	2504.61
7.66	0.448752	327.4	2507.88
7.67	0.448752	327.4	2511.16
7.68	0.448752	327.4	2514.43
7.69	0.448752	327.4	2517.7
7.7	0.448752	327.4	2520.98
7.71	0.448752	327.4	2524.25
7.72	0.448752	327.4	2527.53
7.73	0.448752	327.4	2530.8
7.74	0.448752	327.4	2534.07
7.75	0.448752	327.4	2537.35
